text	start	duration	sequence_id	sentence
applause	26.260452488687786	1.0376470588235271	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
after	27.298099547511313	0.4789140271493224	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	27.777013574660636	0.2394570135746612	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
show	28.016470588235297	0.5587330316742083	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	28.575203619909505	0.2394570135746612	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
cat	28.814660633484166	0.39909502262443297	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
rested	29.2137556561086	0.4789140271493224	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
quietly	29.69266968325792	0.6385520361990942	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
in	30.331221719457016	0.15963800904977177	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	30.490859728506788	0.15963800904977532	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
shade	30.650497737556563	0.7981900452488695	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
many	31.448687782805433	0.39909502262443297	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
visitors	31.847782805429866	0.6385520361990942	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
agreed	32.48633484162896	0.3990950226244365	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	32.885429864253396	0.15963800904977177	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
cat	33.04506787330317	0.31927601809955064	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
was	33.36434389140272	0.15963800904977177	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	33.52398190045249	0.23945701357465765	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
finest	33.76343891402715	0.4789140271493224	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
one	34.24235294117647	0.23945701357466476	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
there	34.481809954751135	0.7981900452488659	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
